YEAR,MO,DY,T2M,TS,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,QV2M,WS10M,WS50M
2019,9,3,14.15,14.91,1.56,74.52,6.45,7.71,0.63,324.46,118.82,140.77,16.58,0.52,2.7,10.38,2.27,3.6
2019,9,4,14.94,15.58,4.54,74.61,4.1,7.35,0.4,348.44,76.55,133.54,10.93,0.35,1.79,10.99,1.46,2.44
2019,9,5,15,15.34,4.27,74.82,5.27,7.35,0.52,342.85,97.78,134.76,13.78,0.45,2.37,11.35,1.28,2.16
2019,9,6,15.23,15.4,0.37,74.84,5.41,7.22,0.53,322.46,99.03,129.73,13.64,0.43,2.22,8.91,1.45,2.19
2019,9,7,14.7,15.34,2.48,74.76,5.29,7.38,0.52,331.1,97.01,133.63,13.62,0.43,2.2,9.77,1.48,2.23
2019,9,8,14.65,15.01,3.19,74.69,6.31,7.53,0.62,318.84,116.9,138.46,16.41,0.52,2.73,10.5,1.06,1.7
2019,9,9,14.61,14.92,2.8,74.66,5.35,7.26,0.53,334.63,98.84,132,13.84,0.44,2.26,10.5,0.98,1.58
2019,9,10,14.63,14.98,7.13,74.72,4.03,7.13,0.4,345.59,75.84,130.72,10.94,0.35,1.82,11.29,1.41,2.28
2019,9,11,15.11,15.93,3.7,74.69,5.19,7.27,0.52,341.97,96.32,133.42,13.56,0.44,2.29,11.17,2.05,2.98
2019,9,12,14.59,15.3,4.25,74.61,4.58,7.02,0.45,349.06,85.41,127.8,12.12,0.4,2.05,11.17,1.84,2.68
2019,9,13,13.62,14.27,4.78,74.66,3.34,7.1,0.34,352.59,63.76,131.04,9.38,0.3,1.58,10.62,2.79,4.05
2019,9,14,14.08,14.83,1.44,74.73,4.1,7.29,0.41,342.29,78.15,135.63,11.41,0.36,1.82,10.5,3.1,4.66
2019,9,15,13.91,14.83,1.14,74.68,6.38,7.48,0.64,320.93,117.6,136.24,16.39,0.52,2.7,9.22,2.18,3.31
2019,9,16,14.98,15.87,3.85,74.68,5.84,7.3,0.59,329.58,108.24,133.27,15.11,0.48,2.58,10.25,1.61,2.55
2019,9,17,15.45,16.32,5.23,74.67,5.65,7.06,0.57,335,104.25,128.56,14.47,0.46,2.42,10.93,1.09,1.87
2019,9,18,14.42,14.87,12.38,74.62,4.11,6.99,0.41,337.14,76.71,128.08,10.96,0.35,1.79,11.9,1.75,2.81
2019,9,19,14.98,15.33,6.35,74.54,4.43,7.06,0.45,339.09,83,129.85,11.81,0.39,2.02,12.21,1.03,1.88
2019,9,20,15.67,16.08,2.42,74.58,5.66,7.04,0.58,331.69,102.88,126.14,14.25,0.46,2.41,10.5,1.25,2.06
2019,9,21,15.28,15.99,1.07,74.64,6.7,7.26,0.69,320.8,121.59,131.02,16.66,0.52,2.77,10.01,2.1,3.19
2019,9,22,15.27,16.02,0.89,74.67,6.11,7.24,0.62,327.59,112.47,132.16,15.59,0.49,2.6,10.19,1.57,2.49
2019,9,23,14.94,15.91,0.35,74.68,6.85,7.34,0.7,313.18,124.18,132.68,17.1,0.54,2.84,9.46,1.55,2.52
2019,9,24,15.27,16.18,4.47,74.59,5.49,6.95,0.57,333.18,100.81,126.18,13.95,0.42,2.2,11.23,0.69,1.34
2019,9,25,15.22,15.64,8.29,74.56,4,6.8,0.41,347.87,74.38,123.96,10.54,0.32,1.63,12.33,1.02,1.73
2019,9,26,16.16,16.81,3.97,74.53,6.18,6.87,0.64,330.12,113.06,125.45,15.49,0.48,2.52,11.11,1.84,3.05
2019,9,27,16.1,16.93,0.5,74.35,6.43,7.17,0.67,324.38,116.93,130.52,16.16,0.5,2.64,10.38,1.45,2.3
2019,9,28,15.87,16.49,5.71,74.31,4.32,6.69,0.45,348.62,79.91,122.89,11.3,0.37,1.87,11.72,1.93,2.99
2019,9,29,13.44,13.6,7.81,74.47,3.07,6.58,0.32,340.73,57.79,120.01,8.53,0.27,1.41,11.41,3.69,5.77
2019,9,30,13.31,13.89,8.15,74.57,3.72,6.83,0.39,343.68,69.46,126.02,10.21,0.34,1.73,10.5,1.77,2.75
2019,10,1,15.01,15.63,5.98,74.44,5.14,6.79,0.55,339.12,95.21,124.52,13.34,0.41,2.12,11.17,1.33,1.97
2019,10,2,14.87,15.51,3.55,74.42,6.32,6.99,0.67,320.82,116.76,128.98,16.14,0.48,2.54,10.8,1.84,2.91
2019,10,3,14.23,15.01,2.54,74.53,6.01,6.89,0.64,323.66,110.19,125.28,15.14,0.46,2.38,10.19,2.15,3.44
2019,10,4,14.44,15.29,3.04,74.67,5.33,6.88,0.57,341.99,98.88,126.59,13.89,0.43,2.24,10.19,1.57,2.77
2019,10,5,14.7,15.57,1.9,74.66,5.96,6.9,0.64,323.38,109.77,126.53,15.24,0.47,2.42,10.38,2.02,3.35
2019,10,6,14.61,15.51,1.06,74.62,6.45,7.01,0.7,304.48,117.32,127.59,16.1,0.48,2.53,10.19,2.39,3.78
2019,10,7,13.8,14.61,0.96,74.6,6.07,7.02,0.66,317.6,111.15,128.39,15.49,0.46,2.37,9.77,4.08,5.99
2019,10,8,13,13.76,0.82,74.58,3.3,6.88,0.36,340.1,61.77,126.97,9.23,0.27,1.4,9.89,4.27,6.34
2019,10,9,14.43,15.01,0.63,74.54,5.99,6.84,0.66,316.84,110.19,125.39,15.34,0.47,2.44,9.34,2.1,3.29
2019,10,10,14.94,15.47,3.38,74.49,5.07,6.63,0.55,336.4,94.41,122.34,13.32,0.41,2.1,10.99,1.1,1.74
2019,10,11,15.94,16.44,3.5,74.5,6.13,6.69,0.67,326.52,112.22,122.14,15.36,0.46,2.38,11.6,2.48,3.59
2019,10,12,15.39,16.09,3,74.55,4.73,6.69,0.52,335.77,87.88,122.98,12.52,0.38,1.98,11.11,2.62,3.96
2019,10,13,15.54,16.19,0.67,74.57,6.04,6.64,0.67,328.26,110.19,120.81,15.07,0.45,2.33,10.19,0.87,1.35
2019,10,14,15.66,16.01,0.47,74.58,6.31,6.64,0.7,310.85,114.59,120.82,15.62,0.45,2.34,9.77,1.58,2.27
2019,10,15,15.65,16.28,0.12,74.51,5.93,6.49,0.66,315.3,107.81,117.79,14.72,0.43,2.21,10.19,1.52,2.3
2019,10,16,13.92,14.43,8.74,74.42,3.02,6.17,0.34,334.52,57.23,113,8.38,0.25,1.27,11.05,2.12,2.98
2019,10,17,13.12,13.54,13.57,74.47,2.24,6.23,0.25,346.88,44.3,115.02,6.73,0.2,1.04,11.05,1.11,1.87
2019,10,18,14.66,15.11,3.41,74.43,3.54,6.15,0.4,341.56,66.44,112.66,9.51,0.28,1.44,11.78,1.63,2.7
2019,10,19,14.65,15.04,2.71,74.38,4.32,6.09,0.49,330.4,79.6,110.8,10.98,0.32,1.66,11.96,1.76,3.2
2019,10,20,14.97,15.44,1.82,74.45,4.66,6.05,0.53,322.05,84.86,109.16,11.66,0.34,1.75,11.66,3.23,5.21
2019,10,21,15.19,15.76,1.87,74.54,5.19,6.4,0.59,322.52,95.26,117.16,13.14,0.39,2,10.13,1.77,3.08
2019,10,22,13.34,13.69,4.1,74.65,3.69,5.91,0.43,328.91,67.87,106.21,9.52,0.28,1.45,11.11,2.55,4.01
2019,10,23,13.14,13.92,2.97,74.52,4.8,6.16,0.55,330.01,89.17,113.6,12.44,0.37,1.9,9.95,2.14,3.24
2019,10,24,13.57,14.13,4.1,74.37,4.71,6.2,0.55,326.94,86.91,114.2,12.1,0.35,1.8,10.68,1.27,2.1
2019,10,25,13.44,13.83,6.8,74.41,3.3,5.95,0.38,336.7,61.68,108.8,8.87,0.26,1.34,11.05,1.41,2.11
2019,10,26,12.68,13.05,4.65,74.45,3.66,5.87,0.43,335.59,67.36,106.5,9.52,0.27,1.43,10.56,1.16,1.94
2019,10,27,13.8,14.12,4.08,74.48,3.92,5.77,0.46,333.22,71.77,104.41,9.96,0.28,1.45,10.62,0.87,1.51
2019,10,28,14.72,15.07,5.29,74.45,4.67,6.02,0.55,331.64,86.49,110.86,12.03,0.34,1.77,11.54,0.74,1.22
2019,10,29,13.44,13.3,2.92,74.41,4.17,5.91,0.5,338,76.94,107.93,10.84,0.3,1.59,11.78,1.13,2.09
2019,10,30,14.11,14.43,9.59,74.51,4.15,5.88,0.5,341.72,76.64,107.71,10.78,0.31,1.62,11.29,1.9,3.18
2019,10,31,12.62,13.18,4.83,74.71,4.24,5.91,0.51,325.76,77.93,107.78,10.95,0.32,1.67,10.25,3.16,4.73
2019,11,1,12.72,13.41,0.5,74.81,4.93,6.02,0.59,324.25,90.24,110.48,12.41,0.36,1.87,9.52,0.86,1.37
2019,11,2,12.39,12.94,2.32,74.78,3.07,5.8,0.38,341.46,57.15,105.64,8.16,0.23,1.2,9.83,2.7,3.77
2019,11,3,12.24,12.98,2.17,74.69,4.17,5.88,0.51,335.89,76.7,107.35,10.66,0.3,1.55,9.52,1.67,2.4
2019,11,4,14.09,14.24,2.75,74.62,4.6,5.71,0.56,326.23,84.28,103.99,11.59,0.33,1.71,10.38,1.02,1.57
2019,11,5,13.56,13.75,4.25,74.69,4.68,5.79,0.58,323.63,85.38,105.37,11.66,0.34,1.77,10.86,1.77,2.67
2019,11,6,13.72,13.92,0.21,74.74,4.91,5.91,0.61,310.3,89.36,107.45,12.27,0.36,1.95,9.83,1.63,2.58
2019,11,7,13.58,13.68,0.08,74.74,5.93,6.09,0.73,293.23,106.25,109.67,14.23,0.4,2.07,9.22,1.8,2.8
2019,11,8,12.65,13.12,0.1,74.76,5.57,6.02,0.7,303.65,99.48,107.79,13.41,0.36,1.88,9.03,2.68,3.88
2019,11,9,12.92,13.54,0.02,74.8,5.4,6,0.68,309.07,98.39,109.61,13.39,0.37,1.95,8.97,2.34,3.36
2019,11,10,13.86,13.94,2.11,74.74,5.06,5.85,0.63,318.26,93,107.34,12.66,0.34,1.8,9.16,0.84,1.31
2019,11,11,14.43,14.04,1.58,74.64,4.67,5.74,0.59,325.16,85.41,104.54,11.71,0.33,1.73,9.28,1.58,2.41
2019,11,12,12.35,12.7,1.99,74.62,4.13,5.58,0.52,314.94,75.61,101.68,10.55,0.3,1.59,9.95,1.95,3.23
2019,11,13,11.69,12.08,0.25,74.59,3.85,5.68,0.49,322.57,71.32,104.65,10.12,0.29,1.54,9.03,2.61,4.15
2019,11,14,12.38,12.73,2.82,74.64,4.58,5.64,0.59,316.3,83.74,102.84,11.5,0.31,1.69,9.89,1.91,3.04
2019,11,15,11.19,11.79,0.7,74.76,3.95,5.65,0.51,333.91,72.99,103.95,10.32,0.29,1.53,8.85,2,2.88
2019,11,16,12.03,12.49,0.7,74.62,3.75,5.55,0.48,329.54,68.99,102.04,9.59,0.27,1.44,8.97,0.73,1.17
2019,11,17,13.26,13.37,0.4,74.51,4.37,5.57,0.56,313.38,79.84,102.29,10.97,0.3,1.6,9.16,1.23,2.08
2019,11,18,13.18,13.45,0.8,74.51,4.55,5.38,0.59,312.56,83.17,97.98,11.39,0.31,1.65,9.16,1.37,2.34
2019,11,19,13.87,13.94,0.63,74.53,4.56,5.46,0.59,316.33,82.84,99.23,11.24,0.3,1.58,9.64,1.12,1.91
2019,11,20,14.66,13.95,0.91,74.61,4.39,5.38,0.58,316.43,79.35,97.14,10.83,0.28,1.52,10.01,0.95,1.38
2019,11,21,14.2,13.69,0.15,74.66,4.68,5.42,0.62,307.05,83.94,97.17,11.35,0.3,1.59,9.58,1.53,2.33
2019,11,22,13.94,13.29,0.08,74.6,5.2,5.39,0.69,295.69,93.1,96.85,12.36,0.32,1.66,8.24,1.25,1.89
2019,11,23,12.77,12.2,0.46,74.64,4.98,5.31,0.66,301.96,89.74,95.98,11.95,0.32,1.65,7.87,1.68,2.73
2019,11,24,13.61,13.47,1.06,74.61,4.78,5.33,0.63,301.23,86.19,96.1,11.56,0.31,1.63,8.85,1.1,1.74
2019,11,25,14.48,13.83,0.03,74.4,5.01,5.44,0.66,298.8,90.13,98.34,12.03,0.32,1.68,8.61,1.18,1.79
2019,11,26,14.07,14.28,0.32,74.4,4.36,5.32,0.59,303.22,77.54,94.27,10.42,0.27,1.45,10.07,2.03,3.13
2019,11,27,14.32,14.03,0.04,74.63,5.12,5.36,0.69,281.19,90.68,95.53,12.02,0.32,1.64,9.09,1.73,2.98
2019,11,28,13.95,12.58,0.01,74.86,5.57,5.54,0.75,263.48,97.92,98.31,12.91,0.34,1.76,7.26,1.16,1.7
2019,11,29,14.31,13.21,0.29,74.81,5.12,5.51,0.7,284.62,92.09,99.61,12.35,0.33,1.73,7.81,1.24,2.03
2019,11,30,13.89,13.17,0,74.63,5.14,5.37,0.7,282.54,90.81,95.35,12.02,0.31,1.6,7.87,2.04,3.41
2019,12,1,13.42,13.07,0.07,74.64,5.39,5.38,0.73,270.98,93.75,94.47,12.3,0.33,1.7,7.75,2.91,4.74
2019,12,2,12.33,12.36,0.04,74.81,5.25,5.54,0.71,283.68,92.06,97.99,12.28,0.33,1.7,7.81,1.61,2.52
2019,12,3,12.59,11.68,0,74.66,5.33,5.45,0.73,282.12,95.26,98.33,12.56,0.33,1.68,7.2,1.96,2.83
2019,12,4,12.51,11.18,0,74.62,5.48,5.53,0.75,259.54,95.12,96.84,12.54,0.31,1.57,5.98,1.38,2.05
2019,12,5,12.6,10.74,0,74.68,5.49,5.52,0.75,254.7,94.53,95.89,12.42,0.3,1.55,5.62,1.08,1.52
2019,12,6,12.01,10.58,0,74.8,5.54,5.51,0.76,246.02,95.18,95.56,12.45,0.3,1.54,5.55,2.27,3.46
2019,12,7,10.99,11.29,0.03,74.91,5.58,5.53,0.77,244.89,95.48,95.7,12.5,0.3,1.55,6.59,1.45,2.3
2019,12,8,11.9,10.68,0,74.71,5.5,5.47,0.76,248.7,95.26,95.63,12.48,0.3,1.52,5.86,1.27,1.78
2019,12,9,13,10.83,0,74.55,5.48,5.46,0.76,249.85,93.89,94.48,12.32,0.29,1.45,5.43,1.78,2.66
2019,12,10,12.3,11.54,0.05,74.6,5.22,5.29,0.73,263.11,89.88,91.79,11.77,0.27,1.38,6.53,1.55,2.47
2019,12,11,11,11.73,0.04,74.79,4.92,5.32,0.68,283.67,87.52,95.02,11.7,0.28,1.43,7.2,1.68,2.63
2019,12,12,12.6,12.33,0.02,74.8,4.9,5.29,0.68,290.35,88.31,95.96,11.77,0.3,1.5,7.45,0.98,1.61
2019,12,13,12.08,11.76,0,74.62,5.3,5.38,0.73,265.13,93.26,95.45,12.31,0.3,1.55,6.04,1.67,2.73
2019,12,14,11.49,9.8,0,74.54,5.71,5.68,0.8,235.94,97.55,97.9,12.87,0.31,1.59,3.97,1.25,2.03
2019,12,15,11.96,10.14,0,74.53,5.53,5.55,0.77,243.34,95.83,97.06,12.6,0.3,1.53,4.88,1.43,2.22
2019,12,16,11.85,11.01,0,74.49,5.24,5.47,0.73,268.21,91.04,96.02,12.03,0.3,1.5,6.59,1.65,2.44
2019,12,17,10.41,10.68,0.09,74.49,4.57,5.03,0.64,278.91,79.58,87.65,10.5,0.26,1.34,6.35,1.87,2.84
2019,12,18,9.21,10.21,0.04,74.52,4.11,5.25,0.57,298.25,73.42,93.9,10.02,0.25,1.27,6.96,1.12,1.52
2019,12,19,10.77,11.14,0,74.58,5.1,5.39,0.71,270.52,91.37,97.4,12.06,0.29,1.45,6.96,0.98,1.63
2019,12,20,10.53,9.96,0,74.64,3.06,5.03,0.43,293.03,55.29,87.99,7.7,0.19,1,6.23,1.35,2.13
2019,12,21,9.94,10.12,0.44,74.61,2.82,5.15,0.39,306.05,51.62,92.98,7.42,0.19,0.98,6.96,1.62,2.51
2019,12,22,9.14,9.95,0.64,74.66,3.05,5.29,0.42,316.03,56.15,97.24,8.15,0.21,1.09,7.51,1.73,2.48
2019,12,23,11.03,10.8,0,74.62,4.69,5.41,0.66,292.71,84.85,98.59,11.47,0.27,1.39,6.9,1.19,1.68
2019,12,24,10.98,9.88,0,74.54,5.23,5.37,0.73,265.45,93.15,96.36,12.3,0.29,1.44,6.04,2.14,3.06
2019,12,25,11.51,10.01,0,74.44,5.25,5.22,0.73,265.6,92.48,92.89,12.1,0.28,1.42,5.49,1.37,1.91
2019,12,26,12.48,10.92,0,74.47,5,5.26,0.7,272.02,88.62,93.72,11.77,0.27,1.4,5.49,1.13,1.59
2019,12,27,13.05,11.74,0,74.48,4.88,5.23,0.68,272.28,87.11,93.95,11.52,0.26,1.3,6.65,1.39,2.02
2019,12,28,12.05,11.65,0,74.48,4.18,5.2,0.58,284.09,74.83,92.74,10.2,0.24,1.23,7.32,2.53,3.81
2019,12,29,11.83,10.87,0.02,74.48,3.14,5.12,0.44,312.81,57.19,92.86,8.09,0.2,1.05,7.08,1.89,2.67
2019,12,30,11.9,10.9,0.03,74.46,5.16,5.31,0.72,266.21,92.51,95.96,12.26,0.3,1.55,6.71,2.54,3.57
2019,12,31,12.02,10.71,0,74.6,5.27,5.3,0.73,267.76,94.47,95.78,12.47,0.31,1.59,6.1,2.09,2.92
2020,1,1,11.91,12.01,0,74.47,4.95,5.05,0.69,280.84,88.89,91.34,11.73,0.3,1.53,7.57,3.69,5.95
2020,1,2,11.44,11.87,0.02,74.28,3.92,5.38,0.54,299.58,71.45,98.75,9.88,0.26,1.34,8.12,5.38,7.97
2020,1,3,10.97,10.32,0,74.55,4.13,5.47,0.57,281.12,72,95.17,10.05,0.27,1.46,6.35,2.36,3.64
2020,1,4,8.26,9.08,0.03,74.96,5.25,5.52,0.72,264.95,93.16,98.45,12.27,0.31,1.62,5.07,2.17,3.31
2020,1,5,9.48,8.96,0,74.94,5.74,5.72,0.79,245.03,101.9,102.26,13.45,0.34,1.77,3.48,0.96,1.52
2020,1,6,11.59,9.62,0.02,74.78,5.62,5.63,0.77,253.36,99.41,100.25,13.15,0.33,1.68,3.85,1.99,2.8
2020,1,7,8.44,8.23,0.01,74.83,5.09,5.55,0.7,260.52,89.26,97.67,11.9,0.3,1.6,3.78,2.74,4.05
2020,1,8,10.12,9.75,0,74.79,5.52,5.52,0.75,256.16,97.51,98.12,12.82,0.31,1.55,4.88,0.89,1.32
2020,1,9,11.76,10.19,0,74.66,5.45,5.47,0.74,258.18,96,96.97,12.61,0.3,1.52,4.46,1.2,1.68
2020,1,10,11.24,10.16,0,74.6,5.48,5.55,0.74,253.78,96.27,98.05,12.73,0.31,1.58,4.82,2.75,4.09
2020,1,11,12.16,11.13,0,74.63,5.47,5.53,0.73,264.29,97.14,98.79,12.88,0.31,1.6,5,1.61,2.39
2020,1,12,12.45,11.8,0,74.68,5.2,5.63,0.7,269.73,92.55,100.8,12.36,0.3,1.55,5.68,0.85,1.46
2020,1,13,13.27,11.84,0,74.76,5.45,5.57,0.73,271.24,96.63,99.5,12.8,0.33,1.66,5.74,0.73,1.09
2020,1,14,13.38,12.2,0,74.73,5.51,5.58,0.73,264.74,95.98,97.95,12.63,0.33,1.68,6.47,1.07,1.52
2020,1,15,13.17,12.72,0,74.67,5.24,5.45,0.7,279.45,92.54,96.87,12.25,0.32,1.66,6.84,0.95,1.42
2020,1,16,11.9,12.3,0.08,74.69,5.19,5.52,0.69,292.08,92.62,98.91,12.38,0.33,1.69,6.96,1.7,2.66
2020,1,17,12.15,12.3,0.03,74.74,4.88,5.53,0.65,289.45,86.23,98.1,11.6,0.3,1.59,6.29,1.83,2.91
2020,1,18,12.73,12.22,2.24,74.73,4.19,5.47,0.55,312.84,74.75,97.64,10.22,0.27,1.39,6.53,1.3,1.97
2020,1,19,10.02,10.38,4.9,74.83,2.25,5.44,0.3,334.04,41.91,98.71,6.22,0.17,0.9,8.73,3.05,4.28
2020,1,20,7.61,8.11,2.2,74.96,2.49,5.43,0.33,320.7,46.24,98.34,6.72,0.19,1.02,7.26,2.26,2.95
2020,1,21,9.8,9.77,0.08,74.83,5.11,5.77,0.66,280.63,91.49,103.38,12.34,0.3,1.52,6.1,1.52,2.16
2020,1,22,10.98,11.22,0,74.55,4.77,5.65,0.62,283.58,85.52,101.81,11.59,0.27,1.39,6.9,2.63,4.01
2020,1,23,11.26,11.58,0.3,74.42,2.89,5.53,0.38,307.28,53.23,99.88,7.73,0.19,0.98,7.26,1.97,2.95
2020,1,24,11.17,11.9,0.15,74.5,3.81,5.57,0.49,301.49,68.55,100.05,9.62,0.23,1.17,6.9,1.3,2.12
2020,1,25,11.35,11.74,0,74.56,5,5.66,0.64,281.84,89.95,102,12.09,0.28,1.44,6.9,2.62,4
2020,1,26,11.71,11.86,0.08,74.58,4.25,5.59,0.54,298.66,77.09,100.73,10.61,0.26,1.33,6.84,2.12,3.16
2020,1,27,11.69,11.16,0,74.52,5.79,5.81,0.73,259.49,101.38,102.4,13.38,0.31,1.55,5.62,2.02,2.95
2020,1,28,11.58,10.65,0,74.36,5.64,5.95,0.71,259.3,97.57,103.16,13.06,0.31,1.59,4.03,2.28,3.3
2020,1,29,10.25,10.65,0,74.4,5.95,5.93,0.75,251.59,104.02,104.27,13.8,0.33,1.66,4.76,3.42,5.62
2020,1,30,9.31,9.33,0,74.36,4.64,5.85,0.58,288.31,83.73,105.34,11.57,0.3,1.53,4.94,4.09,6.15
2020,1,31,11.3,11.37,0.03,74.46,4.64,5.8,0.58,299.27,83.29,104.08,11.48,0.3,1.55,5.92,2.62,3.82
2020,2,1,11.46,12.12,0.03,74.76,4.1,5.86,0.51,305.8,74.37,106.1,10.48,0.28,1.48,6.96,1.55,2.34
2020,2,2,12.27,12.66,0,74.73,4.08,5.91,0.51,303.47,74.63,106.51,10.41,0.29,1.52,6.65,1.14,1.98
2020,2,3,11.02,11.15,0.01,74.65,4,5.81,0.49,304.09,72.34,104.47,10.17,0.28,1.5,6.59,3.51,5.59
2020,2,4,12.56,13.05,0.1,74.54,3.74,5.95,0.46,317.13,68.89,109.15,9.86,0.28,1.48,7.93,3.68,5.66
2020,2,5,11.01,11.28,3.35,74.37,2.48,5.68,0.3,333.02,47.02,104.16,6.88,0.2,1.07,8.85,4.75,7.19
2020,2,6,12.62,12.12,0.05,74.29,6,6.48,0.73,259.47,104.3,112.89,14.18,0.4,2.09,5.07,3.01,4.46
2020,2,7,13.49,12.78,0,74.46,5.57,6.48,0.67,267.02,98.05,113.8,13.55,0.38,2.02,4.33,2.68,3.84
2020,2,8,13.76,13.59,0,74.66,6.02,6.23,0.73,252.27,104.39,108.46,13.91,0.38,2.01,4.94,1.58,2.41
2020,2,9,14.29,13.33,0,74.67,6.24,6.23,0.74,259.7,110.18,110.8,14.66,0.38,1.97,5.43,1.48,2.05
2020,2,10,15.02,14.51,0,74.6,6.27,6.3,0.75,263.58,110.38,111.57,14.74,0.39,1.99,5.86,1.49,2.15
2020,2,11,14.23,14.6,0,74.52,6.16,6.27,0.73,267.81,108.76,111.33,14.55,0.39,2.02,5.25,2.45,3.98
2020,2,12,13.04,12.59,0,74.42,6.13,6.11,0.72,260.2,106.42,106.77,14.08,0.38,1.96,5.43,2.85,4.09
2020,2,13,13.62,13.83,0.02,74.5,5.36,6.16,0.62,281.6,95.03,109.3,12.8,0.34,1.75,6.23,1.48,2.2
2020,2,14,13.58,14.11,2.59,74.7,5.52,6.26,0.64,294.91,99.24,112.5,13.49,0.37,1.91,7.69,0.87,1.21
2020,2,15,13.92,14.79,0.03,74.74,5.5,6.3,0.64,298.36,100.02,114.23,13.64,0.38,1.96,7.63,1.66,2.53
2020,2,16,14.65,14.88,0,74.6,6.06,6.42,0.7,277.52,106.41,112.99,14.21,0.4,2.09,5.98,1.87,2.77
2020,2,17,15.51,15.19,0,74.45,6.69,6.68,0.77,266.71,117.73,118.08,15.81,0.46,2.39,5.13,1.35,2.05
2020,2,18,16.72,15.83,0,74.55,6.7,6.69,0.77,257.35,115.91,116.2,15.48,0.45,2.39,5.07,1.47,2.07
2020,2,19,15.19,15.26,0,74.73,6.74,6.72,0.77,257.41,116.91,117.09,15.62,0.45,2.3,5.49,1.44,2.15
2020,2,20,14.49,15.19,0.17,74.81,6.4,6.4,0.73,269.55,109.56,109.84,14.42,0.4,2.09,6.84,3,4.09
2020,2,21,13.02,14.49,0.09,74.95,6.51,6.77,0.73,284.59,116.68,121.74,15.9,0.47,2.45,7.14,1.79,2.54
2020,2,22,14.15,15.28,0,74.89,6.67,6.8,0.75,282.94,120.11,122.78,16.23,0.48,2.48,6.96,1,1.59
2020,2,23,15.62,15.98,0,74.75,6.39,6.67,0.72,284.06,114.12,119.42,15.4,0.45,2.35,6.1,1.85,2.78
2020,2,24,16.13,15.92,0,74.45,6.54,6.57,0.73,267.42,114.3,115.23,15.3,0.42,2.2,6.04,2.61,3.73
2020,2,25,13.81,13.41,0.01,74.35,6.65,6.71,0.73,263.66,115.56,116.99,15.44,0.43,2.22,5.19,3.04,4.27
2020,2,26,12.12,12.26,0.15,74.54,6.19,6.55,0.68,282.16,110.82,117.33,14.91,0.41,2.09,5.55,2.31,3.37
2020,2,27,11.82,12.62,0,74.7,6.64,6.84,0.73,291.12,119.09,123.22,16.2,0.45,2.35,5.49,1.23,1.7
2020,2,28,12.81,13.72,0,74.87,6.68,7.01,0.73,284.2,120.3,126.59,16.41,0.46,2.37,5,1.41,2.1
2020,2,29,14.4,15.02,0,74.84,6.67,6.91,0.73,279.2,119.3,123.85,16.12,0.45,2.32,5.25,1.6,2.54
2020,3,1,15.87,16.44,0.06,74.71,6.08,6.7,0.66,297.21,109.23,120.44,14.93,0.42,2.16,6.35,2.35,3.67
2020,3,2,16.62,17.01,0,74.58,5.39,6.8,0.59,300.3,96.58,121.73,13.26,0.38,1.91,7.14,2.57,3.84
2020,3,3,15.11,15.3,0,74.44,7.1,7.11,0.77,263.4,126.38,126.96,17.11,0.48,2.53,5.74,3.86,5.88
2020,3,4,15.09,15.33,0,74.47,7.3,7.34,0.78,264.38,129.97,131.21,17.68,0.5,2.59,5.07,2.42,3.54
2020,3,5,13.58,13.9,0.11,74.74,5.73,6.85,0.61,291.72,100.98,120.41,13.8,0.4,2.02,5.07,2.03,3.24
2020,3,6,11.28,12.83,0.02,74.9,5.59,7.17,0.59,302.85,100.36,127.93,13.95,0.41,2.09,5.37,2.26,2.94
2020,3,7,12.41,13.44,0,74.79,6.27,7.22,0.66,295.66,113.18,129.56,15.7,0.46,2.36,5.43,1.77,2.44
2020,3,8,13.59,14.44,0.05,74.74,6.55,7.22,0.69,292.45,119.03,130.97,16.52,0.48,2.52,5.62,0.84,1.5
2020,3,9,15.15,15.4,0.16,74.85,6.73,7.1,0.7,290.68,120.11,126.27,16.29,0.48,2.49,5.55,1.33,2.11
2020,3,10,15.4,16.41,0.32,74.9,6.2,6.95,0.65,306.37,111.65,124.73,15.17,0.45,2.32,7.02,1.37,1.84
2020,3,11,15.87,17.05,0.03,74.73,5.47,6.97,0.57,304.93,98.5,123.81,13.59,0.42,2.19,7.08,1.59,2.34
2020,3,12,16.95,17.49,0.28,74.54,6.19,7.04,0.64,311.3,112.08,127.32,15.38,0.47,2.46,6.59,1.84,2.67
2020,3,13,17.62,18.44,0.63,74.61,5.89,6.98,0.61,315.74,107.42,126.41,14.79,0.45,2.31,6.9,1.01,1.71
2020,3,14,17.47,18.29,0.91,74.77,5.96,6.96,0.62,316.78,107.42,124.66,14.73,0.45,2.37,7.39,0.89,1.33
2020,3,15,16.78,17.91,1,74.82,6.38,7.18,0.66,309.41,116.07,129.8,15.93,0.48,2.52,7.87,1.16,1.64
2020,3,16,14.94,16.31,2.24,74.77,4.58,6.85,0.47,320.45,83.12,121.49,11.32,0.34,1.8,8.91,1.42,1.97
